payload_commit_msg,repository_language
Fix code indentation aka i-really-hate-tabs,C
This should be it. I hate the findmore plugin very much.,PHP
I hate typos.,PHP
"argh, should work now",JavaScript
Why is the gutter making me hate my soul????,JavaScript
added angry birds configuration including images in angry_birds directory allowed for custom speed configuration when using from_<direction> level configurations adjusted shield remaining text location if using shiled at end of level,Ruby
Really annoying.,VimL
Merge pull request #2 from talos/master argh. never trust post-midnight work.,Python
Github is angry that I don't have a readme ...,Python
this was annoying as hell due to a limit on the recursion,C
remove paredit for php-mode. more annoying than useful.,Emacs Lisp
Annoying file.,JavaScript
"Removed ""Open NerdTree when no file is given on startup"". Turns out it is annoying",VimL
I hate git,Python
"code reorganized, I hate IE, added json2",JavaScript
I hate William Pond,Java
"Same version, but without all the printed text. That would be annoying.",PHP
header2 is annoying and I really don't need it,Emacs Lisp
"GRADLE-1974, GRADLE-2123, GRADLE-1707. Eclipse wtp container & deployable dependencies. Simplified things around the container and tweaked how dependencies are marked in the .classpath. As we find out more about the wtp stuff I needed to rework the behavior I added yesterday. The fixes should also eliminate some annoying warnings we have when gradle project is imported to eclipse.",Java
"finished function. Had quotes in one function was stopping the xml data to load. Took about 45 minutes to find it. I really hate the fact something so simple causing a problem and nothing reports back in console to tell you. After you read your function for about 1 hour, you finally see it. Talk about needle in a hay stack. It works now! ;)",JavaScript
"This fixes query issues for me. But I am doing mad things - this is with my custom indexer, and ES version 0.17.0-1 (except not quite - with local patches and cherry picks from master)",JavaScript
use XARGS env variable I'm starting to hate having both BSD and Linux boxes,Perl
History bleeding into other terminals annoyed the hell out of me,Shell
"I hate markdown, try again",Scala
Hate the game,JavaScript
"Adding a metacritic test thingy - uses scraperwiki to collect data on highly rated metacritic titles and then produces a list of XBL titles you haven't played but got high reviews. Sequels are annoying, tried using difflib just to play around but it is being problematic. Still, it does right now provide you a list of games you haven't played, with some false positives due to different names on XBL and Metacritic.",Python
"skip all tests, hate maven sometimes",Java
I hate this,Python
having isim stuff is annoying,Verilog
annoying,AutoHotkey
"Further amends to README image, I hate RST!",JavaScript
Added the ubuntu default inputrc because the old one was annoying me.,Shell
"- Added a February post to make sure this works - Getting a Ruby 1.9.3 warning with Jekyll, argh - Moved some functionality into includes",Ruby
Updating annoying PhpStorm README file.,PHP
Added an annoying shader for testing,C++
added removal of annoying cmake install files,C++
Argh,C#
Implement getProperty intrinsic method Signed-off-by: Zane Bitter <zbitter@redhat.com>,C
Added icons for copying attribute values to the clipboard. Also a lot of refactoring happened as well as start scripts were added. * README reflects the current project state. * Added start script for gatter itself. * Added start script to run the test suite. * Removed this annoying `__pycache__` files from the repository. * Updated `enum.py` to Python 3 with 2to3. * Renamed `gatter.py` to `gatter_main.py`. * Made the test directory a package. * Moved unit test files into the test directory.,Python
Yet more annoying differences,Python
"- generic AJAX menthod moved to the Admin Controller. - News now correctly adheres to updates, including slug and date (annoying Anubis bug!) - repaired 'preview' link when looking at News articles. - Calendar Events view now has two ways of getting back to Calendar list - Page Model's AJAX function moved to generic controller (see above). - News slug auto-populates, like Page!",PHP
"Argh, the joy of developing a cross-platform application...",C++
Modified project to ignore Thumbs.db and a few other annoying file types,Java
Removed annoying console messages in attackresolve,Java
annoying,Python
I hate the mixpanel footer so im getting rid of it,JavaScript
I hate the mixpanel footer so im getting rid of it,JavaScript
checks for updates from this fork changed from RuudBurger's branch to get rid of the (annoying) update available notification,Python
"finished the navigation, xml is annoying, subclass mediators work for buttons, need to fix the buttons in the fla",ActionScript
"don't steal focus from the user's actual editor in tutorial movies. downside is that user can't see the cursor in the tutorial movies, which is annoying, but better than stealing input focus.",JavaScript
hate(,C++
packagetool: relaciona ajuda de pesquisa e campo. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
Prevent cranky old plugin.yml granny from throwing a fit. Signed-off-by: Robert Xu <robxu9@gmail.com>,Java
argh,Ruby
"sys-apps/systemd: Bumped to version 44 (just renamed the ebuild), and added the commit 75c8e3cffd7da8eede614cf61384957af2c82a29 from systemd git as a patch, since it fixes an annoying bug when using su.",Shell
Argh,JavaScript
i hate twitter crew,JavaScript
Add folds and organize. Remove annoying <Leader>te mapping.,VimL
i hate R,Haskell
argh..fixing theme again,Shell
Fix annoying tomcat logs when serving images,JavaScript
In the case of a connection timeout reconnect and try to continue. Less safe in terms of data integrity but since this behavior occurs during long calculations it is extrememly annoying.,C
/)^3^(\ because I HATE THIS FILE,C++
"Issues with radians!!! AAARGH!!! Luckily, the energy calculations were fine, but I was really confused why the rendering wasn't showing the twist. I had completely forgotten that the global twist was supposed to be in degrees! Again, this was only an issue with the rendering, not the calculations. Looks good now!",C++
still hate the cart,Ruby
Removing annoying stat logger.,Python
"Upgrade to jQuery 1.7.2 I hate to put this in my git, but I'm still searching for js assets management system.",JavaScript
cleaning out of annoying console.logs,JavaScript
Isn't that annoying,Python
Proper indentation. Oh how I hate Markdown.,Java
Added all the trivia questions and made the questions and answers bold with an annoying htmlText hack,ActionScript
Finish implementation of data manipulation buttons Hate to leave loose ends hanging around. Now the move to top button and remove file button both work.,Java
ENH+MIN Partially support \outer error detection This also removes an annoying warning about isOuter not being used,Haskell
I hate logging so much,Python
Fix the fucking compile. I start to hate GIT!!,C++
"Fix an annoying little bug I found while debugging another LTO issue. Gold requires the -plugin to come before any -plugin-opt options, we were passing them the other way around. With this one can run (for example): clang -o foo foo.c -O4 -Wl,-plugin-opt=generate-api-file git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@154357 91177308-0d34-0410-b5e6-96231b3b80d8",C++
"Fix an annoying little bug I found while debugging another LTO issue. Gold requires the -plugin to come before any -plugin-opt options, we were passing them the other way around. With this one can run (for example): clang -o foo foo.c -O4 -Wl,-plugin-opt=generate-api-file git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@154357 91177308-0d34-0410-b5e6-96231b3b80d8",C++
"Fix an annoying little bug I found while debugging another LTO issue. Gold requires the -plugin to come before any -plugin-opt options, we were passing them the other way around. With this one can run (for example): clang -o foo foo.c -O4 -Wl,-plugin-opt=generate-api-file",C++
"Fix an annoying little bug I found while debugging another LTO issue. Gold requires the -plugin to come before any -plugin-opt options, we were passing them the other way around. With this one can run (for example): clang -o foo foo.c -O4 -Wl,-plugin-opt=generate-api-file git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@154357 91177308-0d34-0410-b5e6-96231b3b80d8",C++
"Fix an annoying little bug I found while debugging another LTO issue. Gold requires the -plugin to come before any -plugin-opt options, we were passing them the other way around. With this one can run (for example): clang -o foo foo.c -O4 -Wl,-plugin-opt=generate-api-file git-svn-id: http://llvm.org/svn/llvm-project/cfe/trunk@154357 91177308-0d34-0410-b5e6-96231b3b80d8",C++
"-augmentHeaps this is improving on -inferFrames and -monotonicHeaps from last week. look only at free vars in a func body or loop body, and try to auto insert locations not explicitly listed in heaps of arrow. sof far, able to eliminate the most annoying parts of frame annots (for integer and number variables) from examples like passengers and access-nbody. also, for all weak locations, auto insert frzn token at function boundaries.",OCaml
"- refactored ObjectSelector - added auto-alignment depending on docking area (vertical/horizontal) - right click can be used to trigger the alignment change manually - no annoying resizes on object selection - speed issues not fully solved, but pin-pointed: resizing ~200 icons is a bit too much for pychan - gui Plugins can now use auto-alignment functionality from the ToolBar class - small design fix in LayerTool - small fix for MapFileHistory - editor now doesn't load the same mapfile twice (gives feedback in the statusbar) related to [t:686] git-svn-id: http://fife.svn.cvsdude.com/engine/trunk@3909 33b003aa-7bff-0310-803a-e67f0ece8222",C++
I have no idea how these got into the main project directory. I hate submodules.,C
Fixed annoying area to the bottom right in wall dream space,C#
"Merged in Ism's random-ass changes. Also, removed that annoying restricted AWT dependency from JoshText.",Java
minor change to remove annoying warnings,Python
"Switched argh to python-distutils-ng eclass. (Portage version: 2.1.10.49/git/Linux x86_64, signed Manifest commit with key C0174749)",Python
Angry today~,C#
i hate everything about this XD,Python
I hate tabs in my code.,C++
"Clear CtrlP cache on exit, retaining can be confusing and annoying.",Shell
Madöfakkas,Ruby
Stop sytastic checking the files on open - getting most annoying...,VimL
"Add an alias to work around ArrayTypeOf being added to std.traits, a bunch of annoying whitespace diffs.",D
"Fix the annoying case where an invoice item has mistakenly(?) had a tax table applied, unchecking the taxable flag for that item didn't remove the tax related columns from the invoice where there are no other taxable items. git-svn-id: svn+ssh://svn.gnucash.org/repo/gnucash/trunk@22141 57a11ea4-9604-0410-9ed3-97b8803252fd",C
"Don't continue to play music after a video has stopped This 'feature' violated the ""principle of least surprise"". Most users seemed to hate it",C
[32] ARGH this FUCKIN FUCKIN Thumbs.db files are annoying me Signed-off-by: Pascal Vahlberg <pascalvahlberg@yahoo.de>,PHP
[release-v1.6.1][noticket]: Suppress annoying reflection warnings - seen on starting harvester etc.,Python
[release-v1.6.1][noticket]: War waged against annoying warnings.,Python
"aargh, spelling",Racket
i hate git,Objective-C
"DING DADDLY DANG DONG DANG I totally didn't notice that the player object wasn't getting a fingerprint until it had already been connected, which means there's no object to hold the fingerprint until it gets connected, which means the connect routine can't check the fingerprint and the fingerprint just gets set to some random unallocated memory address ARGH Better solution: modify the $login:stuff so that it can take the fingerprint as a final argument, automatically appended in do_login_task. Thus $login:create $login:connect etc references args[$] for the fingerprint of whatever just connected. Also I spelled myrealloc wrong. HOW",C
aaargh! mistake... corrected,Java
"Removed xException, annoying qDebug stuff",C++
Import new gettext.h header from gettext 0.18.1 and fix all annoying gettext_noop() warnings,C
Fixed an annoying log message,Java
"mad vim updates, yo",VimL
Core: Remove an annoying memoryleak in OutdoorPVPMgr (Patch by Raczman),C++
I hate commit messages,Emacs Lisp
"[LITEST] I'm sorry but I hate headers with all my heart. CraftProxy, CraftProxyLite and CraftProxyLiter all belong to @raphfrk . You can view the fulle license in the LICENSE file.",Java
annoying subfolder,PHP
Fixed some annoying tab spacing issues,Perl
documents: corrige erro em composiçao de query sql. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
Removing annoying file.,Java
Removing annoying file.,Java
Removing annoying file.,Java
Stupid blob/master/ links in github are annoying. FIXED.,Java
removed annoying rails scaffold css defaults,Ruby
added some typecasting to stop some of the warnings... it was annoying me,C++
eliminate annoying 'conversion to NULL' warnings due to implicit second parameter for get() Signed-off-by: Steven Noonan <steven@uplinklabs.net>,C++
Core/AchievementMgr: We heard you like uninitialized variables so... we initialized them for you so you can hate us,C++
Removes annoying extra space on delimiter line,VimL
Annoying warning about django version,JavaScript
argh,Ruby
no more annoying bells,VimL
Removed annoying debug statements,JavaScript
Merge pull request #812 from mad-max/strings_PR666 added new German strings,C
Attempt at making message less annoying.,JavaScript
Versioning system so that I can spam my users with annoying release notifications,JavaScript
Removed annoying $PWD renaming with custom history,Shell
"argh, we never release this before",Perl
plugin_browserid: less annoying alerts ;),PHP
"Replace empty locale name with implied value in CREATE DATABASE and initdb. setlocale() accepts locale name """" as meaning ""the locale specified by the process's environment variables"". Historically we've accepted that for Postgres' locale settings, too. However, it's fairly unsafe to store an empty string in a new database's pg_database.datcollate or datctype fields, because then the interpretation could vary across postmaster restarts, possibly resulting in index corruption and other unpleasantness. Instead, we should expand """" to whatever it means at the moment of calling CREATE DATABASE, which we can do by saving the value returned by setlocale(). For consistency, make initdb set up the initial lc_xxx parameter values the same way. initdb was already doing the right thing for empty locale names, but it did not replace non-empty names with setlocale results. On a platform where setlocale chooses to canonicalize the spellings of locale names, this would result in annoying inconsistency. (It seems that popular implementations of setlocale don't do such canonicalization, which is a pity, but the POSIX spec certainly allows it to be done.) The same risk of inconsistency leads me to not venture back-patching this, although it could certainly be seen as a longstanding bug. Per report from Jeff Davis, though this is not his proposed patch.",C
"Removed ""pushing"" from ne2wm:dp-three+-switch/popup It was annoying when going back with switch-to-buffer",Emacs Lisp
datadict: corrige gravaçao de alteraçoes em elementos de dados. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
"Removed annoying, confusing, initial flash and replaced it with a better one-second flash",Arduino
core: armazena informaçao de localizaçao a partir do logon do usuario. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
mm: implementaçao inicial de gravaçao de preços do material. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
Update orange coloring to be less annoying.,Objective-C
"Master page done, except for some tweaks later. That was annoying",C#
make NamedMethodsGenerator capture excpetion if method being called gets exception I hate app.configs,C#
I hate heroku,Ruby
removed annoying message,VimL
annoying arrows mode,Emacs Lisp
Update annoying-arrows-mode,Emacs Lisp
Fixed annoying style issues,Ruby
PORTS: fix for lib mad for red hat package,C++
PORTS: fix for lib mad for red hat package,C++
Remove annoying M-Esc Esc binding.,Emacs Lisp
Shit it's annoying,C
"1-Turned off tempbuf mode (a minor mode deleting buffers automatically when it detects that the bufer is nto yet used) for normal files. It has annoying side effects with: -1 flymake-mode turned on When tempbuf try to deletw thw buffer, an annoying promp ""delete this buffer even if there is a process attached to it? y/n"", appearing at random times while typing in a different buffer: very annoying! -2 emacsclient When the buffer that is deleted was opened with emacs client, the emacs window is minimized automatically. Even if I am typing something in a different buffer: very annoying!",Emacs Lisp
I was a bit annoyed with the code I wrote for the prompt. Improved it now :D,Shell
"Fixed typo Aargh, I fixed this before committing the previous commit, but in the wrong repo! *sigh*",Go
using django-annoying,JavaScript
Made sendDenied method less annoying,Java
"remove undefined (and redundant) behavior but, argh, windows' OMFOBJ code behaves differently than ELFOBJ and MACHOBJ",C
"remove undefined (and redundant) behavior but, argh, windows' OMFOBJ code behaves differently than ELFOBJ and MACHOBJ",C
argh half lib aa hax,D
Merged @g-rocket changes for fixing thread problems Fixed some annoying things such as ANOTATIONS ON THE SAME LINE AS METHOD DECLARATIONS!!!!!! and reconciled his changes with my lastest changes,Java
last merge didnt take in github I hate SmartGit,JavaScript
last merge didnt take in github I hate SmartGit,JavaScript
"FLARM/Friends: Save friend colors in a textfile When flying competitions or training camps with established teams, it is very annoying to always have to assign the colors again. This implements ticket #1997",C++
remove email from README. I hate spam.,Java
"FLARM/Friends: Save friend colors in the profile When flying competitions or training camps with established teams, it is very annoying to always have to assign the colors again. This implements ticket #1997",C++
"FLARM/Friends: Save friend colors in the profile When flying competitions or training camps with established teams, it is very annoying to always have to assign the colors again. This implements ticket #1997",C++
"FLARM/Friends: Save friend colors in the profile When flying competitions or training camps with established teams, it is very annoying to always have to assign the colors again. This implements ticket #1997",C++
"Fix updateTerminator to be resiliant to degenerate terminators where both fallthrough and a conditional branch target the same successor. Gracefully delete the conditional branch and introduce any unconditional branch needed to reach the actual successor. This fixes memory corruption in 2009-06-15-RegScavengerAssert.ll and possibly other tests. Also, while I'm here fix a latent bug I spotted by inspection. I never applied the same fundamental fix to this fallthrough successor finding logic that I did to the logic used when there are no conditional branches. As a consequence it would have selected landing pads had they be aligned in just the right way here. I don't have a test case as I spotted this by inspection, and the previous time I found this required have of TableGen's source code to produce it. =/ I hate backend bugs. ;] Thanks to Jim Grosbach for helping me reason through this and reviewing the fix.",C++
"Fix updateTerminator to be resiliant to degenerate terminators where both fallthrough and a conditional branch target the same successor. Gracefully delete the conditional branch and introduce any unconditional branch needed to reach the actual successor. This fixes memory corruption in 2009-06-15-RegScavengerAssert.ll and possibly other tests. Also, while I'm here fix a latent bug I spotted by inspection. I never applied the same fundamental fix to this fallthrough successor finding logic that I did to the logic used when there are no conditional branches. As a consequence it would have selected landing pads had they be aligned in just the right way here. I don't have a test case as I spotted this by inspection, and the previous time I found this required have of TableGen's source code to produce it. =/ I hate backend bugs. ;] Thanks to Jim Grosbach for helping me reason through this and reviewing the fix. git-svn-id: https://llvm.org/svn/llvm-project/llvm/trunk@154867 91177308-0d34-0410-b5e6-96231b3b80d8",C++
Starting on love/hate button styles,PHP
version w/o annoying debug statements,Java
"b=18066 Tune fsfilt slow disk transaction warning Sun bug 18066, attachment 20976 Increase threshold for 'slow' disk transaction warnings to the console. By default this is set to 30 seconds which is far to low. On hype/igs with 500+ service threads per OSS and a heavy load its not uncommon to see 100+ second service delays. We only want to see these warning on the console when things are moving very slowly, these errors will still go to the internal debug log. We should use INFO/WARN instead of WARN/ERROR for the slow messages. Not only is there no real error here but it fixes an annoying quirk of the message formatting. With the old levels you would see the messages formatted differently based on the time. Lustre: lc1-OST0001: slow parent lock 289s due to heavy IO load LustreError: 0-0: lc1-OST0001: slow parent lock 324s due to heavy IO load With the new levels things are more consistent. Lustre: lc1-OST0001: slow parent lock 289s due to heavy IO load Lustre: lc1-OST0001: slow parent lock 324s due to heavy IO load Change-Id: Ieae13875f7baf32ad7d17661cedf4ec3e2f92320 Signed-off-by: Brian Behlendorf <behlendorf1@llnl.gov> Signed-off-by: Christopher J. Morrone <morrone2@llnl.gov>",C
refactor of the envelope logic into separate class The envelope was too annoying to carry around as a tuple and the fact that some projections increase as once goes north means that most of the time envelopes had to have nasty hacks such as negative 'height'. Re-factor all of the envelope logic to explicitly name what properties we're using.,Python
hate you,Ruby
Permission issues seem to be fixed but now the aconnect code doesn't seem to find timidity. Added some debugging code and hoping the people at Travis don't hate me.,Python
Travis is being cranky,Ruby
Added import statement to example because I hate it when other projects don't tell you the package name.,Groovy
"I don't know why this folder didn't automatically come across when I 'merged' branches, but it didn't. adding it now. I hate git.",Python
Fix UTF-8 bug... argh...,Ruby
Update annoying-arrows-mode,Emacs Lisp
going back to original s/d click date based implementation. 200ms for single clicks is annoying.,JavaScript
I HATE CUP. Figured it out.,Java
I hate git,JavaScript
argh.,Shell
"Fixed issue with arel copies (project doesn't clone, argh), some other API consistency stuff",Ruby
Merge pull request #6 from ekosz/master Just for fun added a very annoying Player,Ruby
"Updated to before pg shit. Yes, I hate pg. pg needs to die.",Ruby
Add hook to disable annoying built-in commmands.,JavaScript
Replacing my annoying tracker with Plugin Metrics,Java
version update for last commit. hate version numbers.,Java
I mad the bandiwdth page sexier by hinding elements until it was done loading,Java
"Made protected field in Texture private, so that resharper stops annoying me",C#
Remove .rvmrc file and add to ignore list. It is just annoying when Rubies come and go...,Ruby
git is hating me,Java
Added function to replace &nbsp; with a natural space. &nbsp causes annoying differences in word wraps when toggling between contentEditable states. &nbsp is apparently automically added when adding markup to a contentEditable div.,Python
"Argh, missed a spot, sorry",C
Added annoying-arrows-mode,Emacs Lisp
aaargh,Objective-C
made admin panel way more simple. Hate HTML/CSS in there.,PHP
"refactored class name and made github mad, trying again",Java
"Remove annoying bitbake sanity check for qemu, which we don't use anyway",C
"Remove annoying bitbake sanity check for qemu, which we don't use anyway",C
Tired by angry,C++
Fixed annoying bug causing anvil to crash after giving version.,JavaScript
i hate this,Java
"fixed typo in release notes (too late, argh)",Ruby
"fixed typo in release notes (too late, argh)",Ruby
Fix reporting of RemoteError exceptions from AMQP Signed-off-by: Zane Bitter <zbitter@redhat.com>,Python
Less annoying error font for ruby mode.,Emacs Lisp
"Fix setting of admin role in keystone service The script was looking for the ""admin"" user instead of the ""admin"" role. Signed-off-by: Zane Bitter <zbitter@redhat.com>",Python
"Fix setting of admin role in keystone service The script was looking for the ""admin"" user instead of the ""admin"" *role*. Signed-off-by: Zane Bitter <zbitter@redhat.com>",Python
angry bird version :),ActionScript
Feature #1096: Change authorization MAD definition to detect if there is any authZ driver enabled,C++
Don't get annoyed when the commands are used as part of other commands.,Emacs Lisp
Update annoying-arrows-mode,Emacs Lisp
No debug! :angry:,Ruby
"Argh, commited wrong stuff...",C++
Add command aliases to fix annoying :W mistakes,VimL
fixed annoying filter bug,JavaScript
i hate the checkout form,Ruby
Eliminated annoying numpy warning.,Shell
hating on deprecated code,Python
Removed annoying syntax error.,Java
"Eliminate pretty printers from core. Still used in back end. Pretty printers and ordinary output can't be used togther, due to buffering I think. It screws up the diagnostics. I hate pretty printers. The typing is weird. Sorry Erick. I never understood these things or why they're considered useful. They're hard to extend. Just formatting to strings is the most versatile and useful although it can be a bit more cumbersome, it's all obvious how to do it.",OCaml
Fixed an annoying bug [#GLTE-45 transition:31 resolution:1],Python
Fixed an annoying bug [#GLTE-45 transition:31 resolution:1],Python
Argh.,VimL
Add annoying e.g.s required to make code render properly.,Prolog
I never use the mouse... It's just annoying.,VimL
- Cleared up a bunch of x64 warnings. - Ugh disabling the annoying yaml-cpp warning until it's fixed.,C++
Store all event data in DB Fixes #64 Signed-off-by: Zane Bitter <zbitter@redhat.com>,Python
This gemspec hacking is getting annoying.,Ruby
Fix invalid JSON in template Signed-off-by: Zane Bitter <zbitter@redhat.com>,Python
remove folding bindings. I hate folding.,VimL
god these files are annoying,VHDL
add ignorefile and mad some optimizations,JavaScript
"SLD list done for the most part (with caveats). (ARGH Norwegians. And 3LDs, and *4*LDs!!!)",JavaScript
Remove annoying screen locking,Shell
bashrc & zshrc: don't check for new mail. I HATE MAILCHECK! It crashed my WeeChat -.- :(,Shell
"Debug code, I hate cloud9 no binary modules restriction",JavaScript
Removed printed stack trace from remote client/server errors. Just annoying when client hangs retrying and does not provide any real value since they are the same every time. Signed-off-by: Jonas Bonér <jonas@jonasboner.com>,Scala
"Headers work with nginx This fixes a big problem with nginx. nginx does not send some headers if they have an underscore in them. Since this is a Rack middleware, all headers will be converted into HTTP_FOO_BAR. The original header may have been Foo-Bar or Foo_Bar. We may never know. Actually is a very annoying problem with rack because you can't access the original headers. So, we simply replace `_`'s with `-` and everything is cool. Most likely the `_`'s were `-`'s in the first place.",Ruby
Removed possibly annoying loop that displays that the camera has been turned on.,Arduino
"Cleaned up paths, logic, configure file. The configure file will now generate the necessary UNITTEST_EXPORT value, instead of figuring out the current compiler, and going from there. I've also cleaned up the install paths, and placed unittest_DIR into the cache, while also using it to cut down on some copy-paste code. The unittest config file also had a 'value' change internally. If I could 'set' a better value to find the UNITTEST_INCLUDE_DIR, I definitely would. Also, I believe I've been reading the documentation incorrectly, and I can install the cmake files to share/cmake instead of lib/share/cmake. If that's the case then I have nothing to worry about when it comes to people getting mad at me messing up their paths :v",C++
Switched heading font for Bitter,JavaScript
argh fixed up syntax error,Ruby
"Removing the build cache. This is so annoying, I can't take it anymore.",VimL
nbody: Use more mad() for summarization,C
net / netfilter: remove annoying 'comparison will always be true' warning -adding a new function which avoids this warning -using the new function in all places where it makes no sense to check,C
"PvP fix, players (hopefully) won't be teleported like mad while PvP'ing",Java
install mad.conf,Shell
Merge branch 'master' of https://github.com/james-m-henderson/Mad-Scientist,Java
i hate thinking of commit messages,Java
I hate you with the merge conflicts,Java
Annoying errors,Java
main docs dir relative to 'mad' binary,Shell
net / netfilter: remove annoying 'comparison will always be true' warning -adding a new function which avoids this warning -using the new function in all places where it makes no sense to check,C
Removed annoying border detail for active panes.,Shell
"Feature : Volume adjust sound preference 2/2 Adjusting the volume makes a nice ""boing"" sound Personally I find this annoying This patch makes this a preference in Settings | Sound Volume adjust sound Play sound when adjusting volume with hard keys The Checkbox is defaulted to ON (1 in defaults.xml) Look at 1/2 for the Settings, Sound Panel Change http://review.cyanogenmod.com/14722 Change-Id: I1113d62a5d99a1fe59f3c14362371af24d10b549 Conflicts: res/values/strings.xml res/xml/sound_settings.xml src/com/android/settings/SoundSettings.java",Java
"Add patches that allow you to lie about your libtorrent and rtorrent version. This is to make latest libtorrent 0.13.0 and rtorrent appear as 0.12.9 and 0.8.9 to foul some annoying trackers that ban latest version. What you get with this is: support for Magnet Link and trackers will not ban your client. Therefore, a clear win. Signed-off-by: Krzysztof Wilczynski <krzysztof.wilczynski@linux.com>",Ruby
"remove undefined (and redundant) behavior but, argh, windows' OMFOBJ code behaves differently than ELFOBJ and MACHOBJ",C
"argh, last go, i swear",Shell
Merge branch 'feat/amd64_keywording' * feat/amd64_keywording: pepper-0.3.1 keyworded amd64. flake8-1.2 keyworded amd64. fancycompleter-0.4 keyworded amd64. Pushed amd64 blockdiag stabilisation back 30 days. argh-0.15.1 keyworded amd64. actdiag-0.3.2 keyworded amd64. Conflicts: metadata/md5-cache/dev-python/argh-0.15.1 metadata/md5-cache/dev-python/fancycompleter-0.4 metadata/md5-cache/dev-python/flake8-1.2 metadata/md5-cache/media-gfx/actdiag-0.3.2,Python
Merge branch 'feat/x86_keywording' * feat/x86_keywording: pepper-0.3.1 keyworded x86. flake8-1.2 keyworded x86. fancycompleter-0.4 keyworded x86. Pushed x86 blockdiag stabilisation back 60 days. argh-0.15.1 keyworded x86. actdiag-0.3.2 keyworded x86.,Python
ctrlp skip annoying dot dirs,VimL
In the case of a connection timeout reconnect and try to continue. Less safe in terms of data integrity but since this behavior occurs during long calculations it is extrememly annoying.,C
"'make testall' to test against multiple node versions Change test to look for new ENOENT error message changed in recent nodes: // Note: node v0.6.10: // ENOENT, no such file or directory 'asdf.log' // but node v0.6.14: // ENOENT, open 'asdf.log' // Somewhat annoying change.",JavaScript
Tab indents And the variable declarations that IE seems to hate,JavaScript
"*Made the HTACCESS better *Now you can add stuff from a nice interface (finally!) *You can specify what is profanity, and if any profanity is found in ""data"" someone is trying to add, their data won't be added. Profanity is a variable in config.php *Switched to a mono-space font so that the letters don't move (which was annoying) *Regenerated everything *Made the game split into 3 tabs: Main, Original, and Solution. Main is what was the only thing shown in previous versions. Original is the original Ciphertext, which can't be modified by the user. Solution is the clear-text answer (for cheaters) *Fixed the bug that caused modified letters to say something like 'Originally ""X CHANGED""', so it now says something like 'Originally ""X""' (where X is the letter it originally was) *If you don't have any data in the DB and you try to play the game, you are redirected to the add page *Now using /encode/ID instead of /encode.php?id=ID (where ID is a number representing the number of a row in the MySQL table) *Now, when using a pre-generated modal, the modal is displayed, and then the script exits (instead of continuing) I'm also starting to work on pagination.",JavaScript
removed an annoying echo,PHP
fix loop bounds labels (ARGH),DCPU-16 ASM
"Okay, now I hope my IDE doesn't screw me again. anyway, I took super long for a simple bug and argh!",Java
"Set $1 in 'fun' to 'public' only if the line is indented Most unindented function definitions are not part of a class. So, it is annoying to have to go back and delete that 'public' word that was added for nothing. Let's be a little more clever about this. Signed-off-by: Gabriel Filion <lelutin@gmail.com>",VimL
"Renaming directory and navigation changes UI shows corrupt gifs Changed renaming so that renaming a file will move it to the correct place in the list *after* navigating to another image. Bunch of annoying edge cases remain, e.g.: - where an image is moved so that it is next in line to be displayed example: images a b d f g d -> c: a b c f g ==> navigating backwards will show the same image twice a b d f g d -> e: a b e f g ==> navigating forwards will show the same image twice - where an image is at the start or end of a folder --- annoying wraparound bugs",C#
ARGH CAMERA,JavaScript
"fix openslide read previously it returned Cairo-style pre-multiplied argb, now it always unpacks to png-style rgba for you there was no real use for the coded form and it was annoying to have to call im_argb2rgba() explicitly",C
Removed annoying bg problem,CoffeeScript
I hate submodules.,Objective-C
classical 'argh',Python
Disabing annoying bells,VimL
appalled,JavaScript
Fix exception getting events list Signed-off-by: Zane Bitter <zbitter@redhat.com>,Python
fixed an annoying performance problem,JavaScript
I hate online editing... fixed spaces/tabs,Java
Why do you had those stars there? They was only annoying when using the program.,Shell
Remove annoying vim SPACE and BACKSPACE shortcuts.,VimL
"Call me autistic, but I hate tautologies",PHP
remove jslint because it's annoying,Emacs Lisp
"Google is mad at me, so I'm taking a break.",Python
Merge pull request #933 from Jantomedes/patch-1 aaargh! mistake... corrected,Java
"improvements to the environment, and removing now-redundant annotations for ext1964. Most of the remaining cheats are because we don't model the document or window objects as nsIDOM* objects; that involves annoying tradeoffs.",JavaScript
Merge pull request #933 from Jantomedes/patch-1 aaargh! mistake... corrected,Java
i hate gitignore,Java
"Add a patched ccFinder I've patched the binary to look in that local lib folder first, sparing us many annoying environment hacks.",Python
vim: supertab update 1.1 -> 1.6 The annoying behaviour of complete menu getting in my way when just trying to insert tab is now gone. Yay!,VimL
"bug 14301: suppress expected exceptions from showing annoying stack dump, the message will be logged at TRACE level. Reviewed-By: Kelven",Java
"bug 14301: suppress expected exceptions from showing annoying stack dump, the message will be logged at TRACE level. Reviewed-By: Kelven",Java
